Name,Image,CountryCode,Number
Risoni aux lentilles corail et aux pois chiches,https://www.barilla.com//-/media/images/ch/products/groups/ranges/huelsenfruechte/2022_barilla_risoni_rote_linsen_kichererbsen_8076809573016_300g_front.png,CHE,?
Pappardelle à l'œuf,https://www.barilla.com//-/media/images/ch/products/groups/ranges/emiliane/pappardelle_250g.png,CHE,?
Mezzi Rigatoni Al Bronzo,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/al-bronzo-boxes_sv/mezzi_rigatoni_al-bronzo_400g_packshot.png,SWE,?
Manicotti,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla-manicotti-pasta.png,USA,?
MEZZI RIGATONI AL BRONZO,https://www.barilla.com//-/media/images/sl_si/3df_mezzi_rigatoni_al_bronzo_400g.png,SVN,?
Reginette,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/specialita_pack_nuovi/reginette_500g.png,ITA,?
Baiocchi,https://www.barilla.com//-/media/images/es_mx/products/product-detail/biscuits/baiocchi_f.png,MEX,?
Spaghetti Quadrati Al Bronzo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/al_bronzo/spaghetti_quadrati_al_bronzo_400g.png,ITA,?
Mini Pipe Rigate,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/piccolini_pack_nvi/mini_pipe_rigate_500g.png,ITA,?
Risoni aus roten Linsen und Kichererbsen,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/huelsenfruechte/2022_barilla_risoni_rote_linsen_kichererbsen_8076809573016_300g_front.png,DEU,?
COLLEZIONE TORTELLINI RELLENA DE QUESO Y ESPINACA,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/collezione/collezione_tortellini_spinach_cheese_340g.png,MEX,?
Campanelle,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_campanelle_pasta.png,USA,?
Cuoricini,https://www.barilla.com//-/media/images/es_mx/products/product-detail/biscuits/cuoricini_f.png,MEX,?
Wavy Lasagne,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_lasagne_wavy-lasagna_pasta.png,USA,?
מקרוני,,ISR,?
Risi all'uovo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/new/risi_275g_fr_pack.png,ITA,?
Mini Penne,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_mini-penne_pasta.png,USA,?
Piccolini Pipe Rigate,https://www.barilla.com//-/media/images/el_gr/products/groups/ranges/piccolini-gr/mini-pipe-136x225.png,GRC,?
Tortellini Formaggi,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/collezione_sv/collezione-2023/3d_real_532001_coll_tortellini_form_250g_eu_112044b_v3_fronte-(1).png,SWE,?
Mini Fusilli,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/piccolini/piccolini_br_mini_fusilli_500g/3df_3030044221_1000016226minifusilli12x500gimueu.png,BRA,?
Stelline all'uovo ,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/new/stelline_275g_fr_pack.png,ITA,?
Sorprese all'uovo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/new/sorprese_275g_fr_pack.png,ITA,?
Tortellini con Prosciutto Crudo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/2023/tortellini_prosciutto_crudo_new.png,ITA,?
Papiri,https://www.barilla.com//-/media/images/es_es/products/groups/ranges/classic-es/pack_orecchiette_collezione_new/8076809537711coll_trofie_500g/collezione_papiri_pack.png,ESP,?
Mini Penne Rigate,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/mini-penne-rigate.png,ROU,?
Protein+® Cellentani,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/proteinplus/barilla_protein-plus_cellentani-pasta_packaging.png,USA,?
Farina Integrale di Grano Tenero,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_farine/farina_integrale_pack_new.png,ITA,?
Large Shells,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/bb_large_shells_pp.png,USA,?
Pappardelle all'Uovo,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/pappardelle-uovo.png,ROU,?
Piccolini Farfalle,https://www.barilla.com//-/media/images/el_gr/products/groups/ranges/piccolini-gr/mini-farfalle-136x225.png,GRC,?
Legumotti lenticchie rosse e piselli ,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/legumotti/new/legumotti_lenticchie_rosse_piselli_300g_new.png,ITA,?
Mezzi Rigatoni Al Bronzo,https://www.barilla.com//-/media/images/de_de/issue-with-ch-images/mezzi_rigatoni_al-bronzo_400g_fr.png,DEU,?
Mini Tortiglioni,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/piccolini/pack_nvi/3d_real_21190_piccnvi_mini_tortiglioni_500g_int_iso4_v1_front.png,FRA,?
Mini Tortiglioni,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/piccolini_pack_nvi/mini_tortiglioni_500g.png,ITA,?
Lasaña Integral,https://www.barilla.com//-/media/images/es_pr/products/groups/ranges/whole-grain/whole_grain_lasagne_front_v2.png,PRI,?
Engrane,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/classic-blue-box/barilla_engrane_200g.png,MEX,?
Pappardelle Ricce all'uovo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/new/pappardelle_ricce_250g_fr_pack.png,ITA,?
Mix Cereali e Quinoa,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/farine-e-cereali-2/new/cereali_quinoa_grano_saraceno_new.png,ITA,?
5 Cereali,https://www.barilla.com//-/media/images/fr_fr/products/cereals/5_cereali_riz_complet_pack.png,FRA,?
"Risoni aux lentilles corail, aux pois chiches et aux petits pois",https://www.barilla.com//-/media/images/ch/products/groups/ranges/huelsenfruechte/2022_barilla_risoni_rote_linsen_kichererbsen_erbsen_8076809573023_300g_front.png,CHE,?
Mafalde Corte,https://www.barilla.com//-/media/images/be/products/groups/ranges/collezione_be/8076809542975coll_mafalde_corte_500g.png,BEL,?
Cellentani integrale,https://www.barilla.com//-/media/images/sl_si/cellentani_int_500g_fr.png,SVN,?
Lasagne,https://www.barilla.com//-/media/images/ca/products/new-product-shots/lasagne_final.png,CAN,?
Mini Farfalle,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/mini-fusilli.png,ROU,?
Cellentani,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_cellentani-pasta.png,USA,?
TORTELLINI ΜΕ ΤΥΡΙΑ ,https://www.barilla.com//-/media/images/el_gr/products/categories/collezione-tortellini-250-2021.png,GRC,?
Pastina,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_pastina-pasta.png,USA,?
Mezzi Rigatoni Al Bronzo,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/al-bronzo/mezzi-rigatoni-al-bronzo_pack-400g.png,DEU,?
Mini Fusilli,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/mini-fusilli.png,ROU,?
Mezzi Rigatoni Al Bronzo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/al_bronzo/mezzi-rigatoni-al-bronzo_pack-400g_fr.png,ITA,?
Linguine Fini,https://www.barilla.com//-/media/images/ca/products/new-product-shots/linguine-fini.png,CAN,?
Cellentani,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/specialita_pack_nuovi/cellentani_500g.png,ITA,?
Mini Farfalle,https://www.barilla.com//-/media/images/be/products/groups/ranges/piccolini_be/8076809521567-picc_mini_farfalle_500g.png,BEL,?
Tradicional,,PRI,
Paglia e Fieno all'uovo 250 gr,,ITA,
Pesto Rustico Pomodori Secchi,,CHE,
Pappardelle all'uovo 250 gr,,ITA,
Semola Rimacinata di Grano Duro,,ITA,
Fusilli Bucati Corti,,CHE,
Tagliatelle all'uovo 250 gr,,ITA,
Taglierini all'uovo,,ITA,
Academia Barilla Penne Rigate,,#N/A,
פוזילי,,ISR,
Tagliatelle all'uovo 500 gr,,ITA,
Tomato & Basil ,,PRI,
Mezze penne tricolore,,SVN,
ספגטי (מס' 5),,ISR,
Papiri,,SWE,
לזניה,,ISR,
Pai Nosso Barilla,https://www.barilla.com//-/media/images/pt_br/products/cards/massa-com-ovos/novo/fb_aw_3d_11155_swwe_pai_nosso_500g_blu_v1.png,BRA,
Coquillettes Sans Gluten,,BEL,
Ave Maria Barilla,,BRA,
Marinara,,PRI,
Mezze Penne Tricolore,,SWE,
Gluten Free Rotini,,CAN,
Salsa Roasted Garlic,,PRI,
Tagliatelle 5 cereali e uova,,ITA,
Tagliolini all'uovo,,ITA,
קפליני (מס' 1),,ISR,
Pesto Rustico Pomodori Secchi,,CHE,
Pappardelle all'uovo 500 gr,,ITA,
Spaghetti Glutenvrij,https://www.barilla.com//-/media/images/nl_nl/products/groups/ranges/glutenvrije_nl/sg_spaghetti_5_400g.png,NLD,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
פרפלה,,,
